CustomerID,Age,Gender,Location,JoinDate,LoyaltyScore
CUST_01719,43,F,San Antonio,2022-09-16,97
CUST_01720,29,M,Philadelphia,2022-03-19,50
CUST_01721,41,M,New York,2023-04-16,38
CUST_01722,31,M,Houston,2022-09-18,1
CUST_01723,43,F,Philadelphia,2023-04-15,39
CUST_01724,42,F,Philadelphia,2022-02-18,27
CUST_01725,23,F,Chicago,2023-12-23,36
CUST_01726,48,M,Philadelphia,2021-06-25,32
CUST_01727,28,F,San Jose,2021-09-30,41
CUST_01728,44,M,Philadelphia,2022-09-12,15
CUST_01729,39,Other,Dallas,2021-06-23,31
CUST_01730,57,M,Dallas,2023-03-13,6
CUST_01731,32,F,Los Angeles,2022-02-07,89
CUST_01732,30,M,Houston,2022-06-21,52
CUST_01733,34,M,Dallas,2023-07-24,82
CUST_01734,31,F,Houston,2023-10-18,22
CUST_01735,44,M,San Diego,2022-10-06,31
CUST_01736,18,M,San Jose,2021-05-09,73
CUST_01737,22,F,Chicago,2023-01-13,46
CUST_01738,22,F,Chicago,2022-05-10,67
CUST_01739,46,F,Dallas,2023-03-01,97
CUST_01740,55,M,San Jose,2022-03-18,91
CUST_01741,33,F,San Diego,2021-04-21,43
CUST_01742,32,F,New York,2022-10-24,1
CUST_01743,35,M,San Jose,2022-01-25,44
CUST_01744,48,F,Los Angeles,2023-04-20,57
CUST_01745,23,M,Chicago,2022-09-21,9
CUST_01746,37,M,Los Angeles,2021-08-19,5
CUST_01747,46,M,Chicago,2023-02-26,79
CUST_01748,41,M,San Diego,2023-06-12,9
CUST_01749,37,F,Philadelphia,2022-12-04,45
CUST_01750,47,F,San Antonio,2021-08-11,92
CUST_01751,18,F,San Jose,2022-08-25,77
CUST_01752,43,F,San Jose,2023-09-14,24
CUST_01753,27,M,Philadelphia,2023-05-04,74
CUST_01754,18,F,New York,2022-12-07,42
CUST_01755,41,F,Chicago,2022-05-26,22
CUST_01756,51,M,New York,2022-12-30,60
CUST_01757,33,F,San Jose,2022-05-23,86
CUST_01758,46,Other,Dallas,2023-03-05,37
CUST_01759,54,F,Dallas,2022-01-15,39
CUST_01760,50,F,Phoenix,2023-03-05,84
CUST_01761,54,M,Houston,2023-12-10,74
CUST_01762,43,M,Dallas,2021-09-04,74
CUST_01763,35,M,Dallas,2022-02-26,90
CUST_01764,18,F,Chicago,2022-11-22,89
CUST_01765,32,F,Phoenix,2023-03-26,53
CUST_01766,24,Other,Chicago,2023-12-24,28
CUST_01767,61,M,San Jose,2022-06-01,77
CUST_01768,32,M,Los Angeles,2021-07-30,15
CUST_01769,36,F,New York,2022-01-29,60
CUST_01770,41,F,San Jose,2021-10-27,60
CUST_01771,35,M,Los Angeles,2021-11-30,6
CUST_01772,55,F,San Diego,2021-04-10,52
CUST_01773,27,F,San Diego,2023-11-12,12
CUST_01774,37,F,Chicago,2021-06-13,19
CUST_01775,26,F,San Antonio,2022-04-21,96
CUST_01776,19,M,San Antonio,2021-11-29,75
CUST_01777,27,Other,Los Angeles,2022-08-11,97
CUST_01778,34,F,Dallas,2021-09-01,2
CUST_01779,29,M,Chicago,2021-06-20,55
CUST_01780,26,M,Los Angeles,2021-06-21,15
CUST_01781,18,F,Chicago,2023-03-14,64
CUST_01782,34,M,Los Angeles,2021-10-29,69
CUST_01783,18,M,San Diego,2021-10-05,15
CUST_01784,44,F,Phoenix,2023-05-11,43
CUST_01785,35,M,Chicago,2022-04-20,74
CUST_01786,18,F,Phoenix,2021-10-02,17
CUST_01787,31,M,San Diego,2023-01-06,98
CUST_01788,25,F,San Antonio,2023-05-22,24
CUST_01789,38,M,Philadelphia,2022-03-21,74
CUST_01790,51,M,New York,2023-06-21,30
CUST_01791,18,M,San Jose,2022-04-06,67
CUST_01792,36,F,New York,2023-04-20,51
CUST_01793,33,F,New York,2022-02-06,60
CUST_01794,43,M,San Jose,2021-11-19,3
CUST_01795,37,F,San Diego,2021-12-24,5
CUST_01796,25,F,San Diego,2021-11-07,28
CUST_01797,31,Other,San Antonio,2022-02-25,78
CUST_01798,25,M,Philadelphia,2022-02-03,11
CUST_01799,47,F,Houston,2021-08-26,72
CUST_01800,35,M,New York,2023-08-14,72
CUST_01801,57,M,Dallas,2022-03-29,76
CUST_01802,34,Other,New York,2023-09-24,15
CUST_01803,26,F,Houston,2021-06-20,83
CUST_01804,18,M,Chicago,2022-03-30,48
CUST_01805,18,M,San Antonio,2022-03-11,46
CUST_01806,18,F,Phoenix,2023-11-22,28
CUST_01807,38,F,Phoenix,2023-02-19,7
CUST_01808,41,M,Houston,2021-10-16,71
CUST_01809,18,F,New York,2022-10-07,94
CUST_01810,45,M,Phoenix,2023-11-28,82
CUST_01811,29,M,Houston,2022-05-18,88
CUST_01812,36,F,San Jose,2022-12-24,6
CUST_01813,54,M,San Diego,2021-12-13,58
CUST_01814,45,M,Los Angeles,2023-08-20,68
CUST_01815,31,F,San Diego,2023-10-01,55
CUST_01816,24,F,New York,2021-06-14,67
CUST_01817,18,M,Houston,2023-03-05,49
CUST_01818,26,F,Chicago,2023-02-01,51
CUST_01819,32,F,Phoenix,2021-11-27,59
CUST_01820,23,M,Phoenix,2022-11-02,6
CUST_01821,33,F,Phoenix,2023-07-06,90
CUST_01822,35,M,Houston,2023-06-10,51
CUST_01823,32,M,San Diego,2023-08-19,38
CUST_01824,27,F,Chicago,2021-10-18,11
CUST_01825,37,Other,Houston,2022-06-28,52
CUST_01826,40,M,New York,2021-07-18,93
CUST_01827,21,M,San Antonio,2021-04-12,20
CUST_01828,51,F,New York,2022-12-23,10
CUST_01829,33,M,Los Angeles,2022-07-07,26
CUST_01830,35,M,San Antonio,2022-08-06,48
CUST_01831,43,M,New York,2021-06-10,91
CUST_01832,37,F,Chicago,2023-03-28,14
CUST_01833,46,M,Philadelphia,2021-09-03,59
CUST_01834,38,M,Philadelphia,2023-07-17,12
CUST_01835,27,F,Philadelphia,2023-04-13,23
CUST_01836,39,F,Los Angeles,2021-06-10,85
CUST_01837,21,F,Los Angeles,2021-09-09,72
CUST_01838,36,M,Philadelphia,2021-05-10,39
CUST_01839,34,F,San Jose,2022-08-26,9
CUST_01840,32,M,Phoenix,2021-04-16,88
CUST_01841,33,M,San Antonio,2021-09-28,95
CUST_01842,18,F,San Antonio,2023-03-05,25
CUST_01843,28,M,Phoenix,2021-11-28,17
CUST_01844,36,M,San Diego,2021-07-24,42
CUST_01845,36,M,San Jose,2023-01-20,29
CUST_01846,22,M,Philadelphia,2021-09-30,60
CUST_01847,50,M,Phoenix,2023-09-06,67
CUST_01848,24,Other,Houston,2022-09-09,85
CUST_01849,46,M,San Antonio,2021-04-20,57
CUST_01850,40,M,Houston,2023-10-16,72
CUST_01851,27,M,Phoenix,2023-08-10,14
CUST_01852,56,F,Phoenix,2021-11-20,39
CUST_01853,20,F,New York,2021-04-17,16
CUST_01854,46,M,New York,2023-05-15,18
CUST_01855,47,F,Chicago,2021-08-04,95
CUST_01856,26,M,Chicago,2022-02-08,75
CUST_01857,51,M,Los Angeles,2021-12-21,20
CUST_01858,31,M,Los Angeles,2022-02-10,46
CUST_01859,38,M,Philadelphia,2022-11-21,45
CUST_01860,38,M,New York,2021-04-16,4
CUST_01861,33,F,Philadelphia,2021-08-18,84
CUST_01862,44,M,Phoenix,2021-09-30,95
CUST_01863,44,F,Philadelphia,2022-06-10,20
CUST_01864,18,M,Phoenix,2022-12-23,11
CUST_01865,50,M,San Antonio,2023-10-01,65
CUST_01866,18,M,New York,2021-10-14,18
CUST_01867,47,F,Chicago,2022-11-23,39
CUST_01868,48,M,Philadelphia,2023-12-18,44
CUST_01869,21,F,New York,2023-04-06,97
CUST_01870,30,M,San Antonio,2022-07-01,18
CUST_01871,21,M,Houston,2023-08-28,47
CUST_01872,32,M,Chicago,2022-09-23,31
CUST_01873,31,M,San Jose,2022-12-20,99
CUST_01874,44,M,Dallas,2022-02-12,39
CUST_01875,50,M,New York,2021-11-26,38
CUST_01876,51,F,San Diego,2022-02-12,79
CUST_01877,28,M,New York,2023-04-08,47
CUST_01878,32,F,Phoenix,2022-05-13,70
CUST_01879,18,M,San Jose,2022-12-07,8
CUST_01880,25,F,San Diego,2021-09-11,86
CUST_01881,46,F,Philadelphia,2022-03-19,65
CUST_01882,54,M,San Antonio,2021-05-14,13
CUST_01883,20,M,San Diego,2022-12-17,55
CUST_01884,27,F,Philadelphia,2023-09-13,88
CUST_01885,34,F,Philadelphia,2022-02-09,85
CUST_01886,38,M,Philadelphia,2023-05-07,43
CUST_01887,25,M,Phoenix,2022-09-06,4
CUST_01888,40,F,San Diego,2023-12-07,71
CUST_01889,29,M,Los Angeles,2022-04-07,60
CUST_01890,34,F,San Antonio,2021-07-10,12
CUST_01891,41,M,Houston,2021-05-11,59
CUST_01892,35,M,New York,2022-06-06,77
CUST_01893,29,F,Phoenix,2023-01-31,54
CUST_01894,33,F,Chicago,2021-06-08,44
CUST_01895,33,M,Houston,2022-04-17,16
CUST_01896,30,M,San Antonio,2023-05-20,6
CUST_01897,31,F,Phoenix,2022-03-09,14
CUST_01898,54,F,Houston,2023-10-29,58
CUST_01899,41,M,New York,2022-03-22,31
CUST_01900,31,F,Philadelphia,2021-09-10,41
CUST_01901,43,F,San Jose,2022-09-13,35
CUST_01902,30,F,Philadelphia,2021-06-14,10
CUST_01903,49,F,San Antonio,2022-01-14,81
CUST_01904,39,M,New York,2023-02-26,30
CUST_01905,33,F,Houston,2022-03-08,44
CUST_01906,40,F,Dallas,2022-11-09,55
CUST_01907,18,M,San Jose,2023-09-04,71
CUST_01908,21,M,Philadelphia,2023-08-11,18
CUST_01909,20,M,Los Angeles,2023-11-16,83
CUST_01910,36,F,Houston,2021-05-08,79
CUST_01911,55,M,Philadelphia,2023-11-24,86
CUST_01912,61,F,Houston,2023-02-24,39
CUST_01913,42,F,San Jose,2022-08-15,42
CUST_01914,41,F,San Antonio,2023-09-05,54
CUST_01915,18,F,Chicago,2023-09-24,30
CUST_01916,28,Other,Philadelphia,2023-05-06,20
CUST_01917,25,M,Houston,2021-07-07,96
CUST_01918,27,F,Chicago,2022-06-30,42
CUST_01919,32,M,Chicago,2023-08-16,89
CUST_01920,29,F,Los Angeles,2022-11-30,87
CUST_01921,18,M,Chicago,2022-09-24,5
CUST_01922,43,Other,San Jose,2022-12-18,50
CUST_01923,22,F,New York,2022-02-14,41
CUST_01924,37,F,Chicago,2021-05-04,94
CUST_01925,59,M,Dallas,2021-12-02,39
CUST_01926,23,M,Houston,2022-01-18,57
CUST_01927,18,F,Chicago,2021-05-08,91
CUST_01928,31,M,San Diego,2022-06-27,57
CUST_01929,48,F,New York,2022-10-29,37
CUST_01930,58,M,Phoenix,2022-05-10,7
CUST_01931,20,F,New York,2021-12-02,5
CUST_01932,40,M,San Antonio,2021-12-18,79
CUST_01933,29,F,Phoenix,2023-07-27,51
CUST_01934,33,F,Los Angeles,2021-07-09,8
CUST_01935,66,M,New York,2022-11-03,56
CUST_01936,18,M,San Antonio,2022-03-02,73
CUST_01937,38,M,New York,2023-09-22,11
CUST_01938,40,F,Chicago,2021-08-31,22
CUST_01939,48,F,Philadelphia,2022-08-18,98
CUST_01940,36,F,Philadelphia,2022-04-11,99
CUST_01941,38,F,San Antonio,2022-11-10,77
CUST_01942,30,M,New York,2021-05-15,11
CUST_01943,38,M,San Antonio,2021-05-02,60
CUST_01944,30,M,Los Angeles,2023-03-21,96
CUST_01945,42,M,Philadelphia,2023-11-29,15
CUST_01946,30,Other,San Diego,2022-01-25,38
CUST_01947,39,F,Phoenix,2022-12-18,1
CUST_01948,34,M,San Jose,2023-05-24,46
CUST_01949,48,F,Chicago,2022-10-04,88
CUST_01950,34,F,San Diego,2022-10-03,43
CUST_01951,18,M,San Diego,2021-05-03,22
CUST_01952,50,M,Houston,2023-05-05,3
CUST_01953,24,M,San Diego,2021-08-09,14
CUST_01954,27,F,Phoenix,2022-12-26,2
CUST_01955,27,Other,Phoenix,2023-09-22,61
CUST_01956,51,F,Chicago,2022-01-29,32
CUST_01957,18,M,San Antonio,2022-12-21,38
CUST_01958,72,M,Dallas,2022-06-23,97
CUST_01959,47,F,Dallas,2021-06-22,46
CUST_01960,37,F,New York,2022-03-12,42
CUST_01961,34,F,New York,2022-12-30,6
CUST_01962,38,F,San Jose,2023-10-31,41
CUST_01963,41,M,Phoenix,2022-11-20,25
CUST_01964,42,F,New York,2023-03-25,98
CUST_01965,41,F,Houston,2023-06-21,11
CUST_01966,36,M,New York,2021-04-15,41
CUST_01967,32,F,Los Angeles,2023-08-29,71
CUST_01968,33,M,Los Angeles,2021-05-05,57
CUST_01969,32,M,Houston,2021-08-16,46
CUST_01970,48,M,San Diego,2021-09-10,86
CUST_01971,42,M,Los Angeles,2022-09-23,48
CUST_01972,18,M,Dallas,2023-09-30,63
CUST_01973,42,M,Dallas,2022-02-22,39
CUST_01974,37,F,Los Angeles,2023-05-29,10
CUST_01975,34,M,New York,2022-03-15,85
CUST_01976,30,M,San Jose,2022-03-18,70
CUST_01977,48,M,San Jose,2022-04-30,65
CUST_01978,46,F,Dallas,2021-04-12,98
CUST_01979,25,M,Los Angeles,2023-12-11,59
CUST_01980,39,M,San Diego,2023-11-11,78
CUST_01981,23,F,Chicago,2021-10-18,36
CUST_01982,18,F,New York,2023-01-25,27
CUST_01983,27,F,New York,2023-04-27,73
CUST_01984,45,F,San Jose,2023-08-26,55
CUST_01985,46,M,Los Angeles,2021-10-18,70
CUST_01986,41,F,San Antonio,2022-06-02,95
CUST_01987,43,M,Philadelphia,2023-06-05,81
CUST_01988,41,M,Los Angeles,2023-10-23,53
CUST_01989,27,M,Houston,2021-09-04,60
CUST_01990,40,F,Los Angeles,2021-11-09,61
CUST_01991,44,M,New York,2022-06-13,36
CUST_01992,44,F,Chicago,2023-06-03,85
CUST_01993,49,F,Houston,2022-05-11,27
CUST_01994,43,M,San Jose,2023-05-25,41
CUST_01995,39,F,Phoenix,2021-09-21,28
CUST_01996,47,F,Phoenix,2021-07-25,16
CUST_01997,34,F,San Antonio,2023-05-08,35
CUST_01998,24,M,San Jose,2023-01-30,36
CUST_01999,33,F,San Diego,2021-10-31,56
CUST_02000,26,M,Dallas,2023-08-03,99
CUST_02001,26,F,San Antonio,2021-10-16,19
CUST_02002,33,F,Phoenix,2021-06-23,57
CUST_02003,25,M,Dallas,2022-05-01,85
CUST_02004,31,F,San Diego,2023-12-30,33
CUST_02005,18,F,San Jose,2023-03-24,23
CUST_02006,37,F,Dallas,2021-08-05,63
CUST_02007,35,M,San Jose,2023-08-06,70
CUST_02008,25,M,San Diego,2023-08-21,96
CUST_02009,42,Other,Philadelphia,2022-06-27,22
CUST_02010,46,F,Houston,2023-04-20,67
CUST_02011,18,F,Dallas,2021-10-06,99
CUST_02012,25,M,Dallas,2023-07-07,80
CUST_02013,25,M,San Jose,2023-09-11,59
CUST_02014,23,F,San Jose,2022-02-24,25
CUST_02015,44,F,Dallas,2021-07-28,17
CUST_02016,32,M,San Jose,2023-12-06,39
CUST_02017,31,F,Chicago,2023-08-20,77
CUST_02018,18,F,Chicago,2023-12-17,92
CUST_02019,42,M,Philadelphia,2022-12-31,75
CUST_02020,20,M,Philadelphia,2021-10-15,74
CUST_02021,35,M,Philadelphia,2021-10-16,39
CUST_02022,38,F,Phoenix,2023-05-03,24
CUST_02023,51,M,Phoenix,2022-05-09,38
CUST_02024,19,M,Los Angeles,2023-02-04,88
CUST_02025,18,F,San Antonio,2023-12-16,97
CUST_02026,37,M,Houston,2023-07-07,81
CUST_02027,56,M,Chicago,2023-04-05,57
CUST_02028,49,M,San Diego,2023-11-09,44
CUST_02029,37,F,Houston,2023-08-25,36
CUST_02030,29,F,Houston,2021-12-03,99
CUST_02031,44,M,San Diego,2022-10-27,70
CUST_02032,23,F,New York,2022-07-12,80
CUST_02033,40,F,Dallas,2023-09-07,45
CUST_02034,41,M,San Antonio,2021-11-29,92
CUST_02035,47,M,Los Angeles,2023-10-28,96
CUST_02036,68,M,Philadelphia,2022-09-01,26
CUST_02037,39,M,San Diego,2022-09-29,11
CUST_02038,28,F,Phoenix,2021-10-27,52
CUST_02039,34,F,Philadelphia,2022-12-27,25
CUST_02040,18,M,San Jose,2022-07-25,31
CUST_02041,26,M,San Diego,2022-05-04,85
CUST_02042,30,M,Philadelphia,2023-09-12,45
CUST_02043,28,F,Dallas,2022-09-26,67
CUST_02044,36,M,Dallas,2022-08-04,76
CUST_02045,25,F,Dallas,2023-05-20,40
CUST_02046,48,M,Philadelphia,2021-05-08,46
CUST_02047,35,F,Dallas,2022-04-12,54
CUST_02048,34,F,Chicago,2023-11-18,41
CUST_02049,31,M,Phoenix,2021-12-18,89
CUST_02050,36,F,Los Angeles,2021-10-21,81
CUST_02051,44,Other,San Diego,2021-06-15,38
CUST_02052,24,M,Houston,2021-07-28,36
CUST_02053,27,F,Philadelphia,2022-02-26,83
CUST_02054,31,M,Philadelphia,2022-07-17,44
CUST_02055,18,F,Phoenix,2023-02-27,57
CUST_02056,25,M,New York,2022-09-19,66
CUST_02057,29,F,San Antonio,2022-03-14,81
CUST_02058,45,F,San Jose,2021-04-19,30
CUST_02059,38,F,San Diego,2023-12-01,10
CUST_02060,37,F,New York,2023-10-31,99
CUST_02061,45,F,San Jose,2022-08-29,61
CUST_02062,33,M,San Antonio,2021-08-17,63
CUST_02063,39,F,Houston,2022-11-16,36
CUST_02064,33,F,Philadelphia,2022-10-22,54
CUST_02065,38,F,Dallas,2022-01-29,97
CUST_02066,28,F,Phoenix,2023-09-13,65
CUST_02067,18,F,San Diego,2022-08-17,82
CUST_02068,33,F,Phoenix,2022-01-02,4
CUST_02069,52,M,Los Angeles,2021-06-14,55
CUST_02070,46,M,Houston,2022-10-04,54
CUST_02071,46,M,Los Angeles,2023-10-18,91
CUST_02072,49,M,San Antonio,2021-06-25,89
CUST_02073,36,F,San Antonio,2023-10-11,64
CUST_02074,37,M,Chicago,2023-02-06,92
CUST_02075,27,M,San Antonio,2022-04-19,22
CUST_02076,31,Other,New York,2023-08-03,25
CUST_02077,42,M,New York,2023-10-26,81
CUST_02078,49,M,Dallas,2023-08-25,59
CUST_02079,33,M,Philadelphia,2023-03-26,57
CUST_02080,29,M,Phoenix,2022-04-02,54
CUST_02081,35,F,Philadelphia,2022-03-24,44
CUST_02082,42,F,Philadelphia,2022-05-12,52
CUST_02083,18,F,New York,2022-06-19,76
CUST_02084,18,M,Phoenix,2022-01-02,16
CUST_02085,28,F,Dallas,2023-02-03,16
CUST_02086,20,M,Houston,2022-12-07,81
CUST_02087,28,M,Chicago,2022-04-30,55
CUST_02088,33,M,New York,2022-07-07,61
CUST_02089,29,M,Los Angeles,2023-03-06,95
CUST_02090,52,M,Chicago,2022-09-24,79
CUST_02091,38,M,Houston,2022-08-02,77
CUST_02092,38,Other,San Antonio,2022-04-22,40
CUST_02093,42,M,Philadelphia,2022-10-18,91
CUST_02094,21,M,San Diego,2023-09-22,21
CUST_02095,47,M,Dallas,2021-10-11,66
CUST_02096,34,F,Philadelphia,2022-01-13,8
CUST_02097,43,M,San Antonio,2023-09-06,71
CUST_02098,22,F,Houston,2021-08-11,10
CUST_02099,18,Other,Los Angeles,2022-03-02,57
CUST_02100,44,M,Dallas,2022-03-06,4
CUST_02101,39,M,Dallas,2021-07-17,43
CUST_02102,24,M,Houston,2021-11-05,99
CUST_02103,24,F,Chicago,2022-06-16,63
CUST_02104,48,M,San Jose,2021-12-24,43
CUST_02105,20,M,Philadelphia,2021-07-29,67
CUST_02106,54,M,Chicago,2023-05-26,82
CUST_02107,24,F,New York,2022-10-18,51
CUST_02108,42,M,Houston,2022-09-26,56
CUST_02109,31,M,New York,2021-07-06,43
CUST_02110,42,F,Los Angeles,2023-05-13,24
CUST_02111,28,F,Chicago,2022-11-04,96
CUST_02112,33,F,San Diego,2023-01-19,34
CUST_02113,35,M,San Jose,2021-09-06,59
CUST_02114,22,F,Houston,2022-09-24,2
CUST_02115,43,F,Houston,2022-11-19,2
CUST_02116,28,M,San Jose,2022-11-02,10
CUST_02117,32,F,Dallas,2021-12-15,23
CUST_02118,23,M,San Antonio,2023-09-26,15
CUST_02119,18,F,Los Angeles,2023-02-15,76
CUST_02120,32,M,Chicago,2022-10-21,17
CUST_02121,63,F,Houston,2023-02-15,82
CUST_02122,44,M,Houston,2022-02-19,14
CUST_02123,34,F,San Jose,2023-04-15,81
CUST_02124,31,M,San Diego,2022-12-14,79
CUST_02125,35,Other,San Jose,2021-04-30,76
CUST_02126,41,F,San Jose,2023-07-29,16
CUST_02127,20,M,Philadelphia,2022-01-28,32
CUST_02128,48,F,Chicago,2021-05-31,23
CUST_02129,43,Other,Dallas,2022-09-03,34
CUST_02130,43,M,San Jose,2023-10-25,98
CUST_02131,40,M,San Diego,2023-09-30,16
CUST_02132,35,F,Dallas,2021-09-02,34
CUST_02133,43,M,Phoenix,2023-10-06,71
CUST_02134,42,M,Chicago,2023-09-28,33
CUST_02135,30,M,Houston,2022-10-16,68
CUST_02136,28,M,Phoenix,2023-09-25,43
CUST_02137,36,M,Dallas,2021-11-30,64
CUST_02138,53,M,Dallas,2021-12-06,71
CUST_02139,20,F,Chicago,2022-12-16,18
CUST_02140,18,F,San Antonio,2021-09-22,68
CUST_02141,36,M,Philadelphia,2023-08-21,61
CUST_02142,35,F,Houston,2022-06-11,75
CUST_02143,37,F,Phoenix,2023-11-01,20
CUST_02144,37,F,San Jose,2022-05-11,11
CUST_02145,32,M,Los Angeles,2021-04-27,79
CUST_02146,52,M,San Antonio,2022-06-05,46
CUST_02147,18,F,Houston,2022-06-05,64
CUST_02148,25,F,Los Angeles,2023-01-29,81
CUST_02149,33,F,Philadelphia,2022-02-14,98
CUST_02150,18,F,Los Angeles,2023-08-29,76
CUST_02151,32,M,San Jose,2022-11-07,28
CUST_02152,54,F,Los Angeles,2023-01-04,48
CUST_02153,35,M,San Antonio,2021-07-21,35
CUST_02154,37,M,New York,2022-02-19,8
CUST_02155,19,F,San Antonio,2021-05-13,91
CUST_02156,27,M,San Jose,2021-11-24,22
CUST_02157,30,M,Phoenix,2022-10-25,24
CUST_02158,31,F,New York,2021-07-27,66
CUST_02159,50,M,Philadelphia,2021-06-08,95
CUST_02160,41,Other,San Antonio,2021-12-24,86
CUST_02161,21,Other,New York,2023-11-10,64
CUST_02162,37,F,Dallas,2021-04-15,65
CUST_02163,40,M,San Antonio,2023-03-13,14
CUST_02164,48,M,New York,2022-04-27,25
CUST_02165,53,M,Chicago,2023-02-16,3
CUST_02166,22,M,Phoenix,2023-01-06,5
CUST_02167,25,M,Houston,2023-09-17,65
CUST_02168,19,Other,Los Angeles,2022-05-20,54
CUST_02169,32,M,New York,2022-07-31,19
CUST_02170,40,F,Houston,2023-05-29,97
CUST_02171,46,M,San Antonio,2023-07-27,54
CUST_02172,34,F,Houston,2022-02-28,94
CUST_02173,31,F,Dallas,2022-08-26,76
CUST_02174,36,M,San Diego,2023-05-17,10
CUST_02175,24,M,San Diego,2021-08-17,98
CUST_02176,60,F,Phoenix,2023-09-13,16
CUST_02177,18,F,New York,2023-01-08,46
CUST_02178,37,F,Dallas,2021-08-19,29
CUST_02179,59,M,Los Angeles,2022-06-11,15
CUST_02180,35,M,Philadelphia,2022-12-21,48
CUST_02181,32,F,San Jose,2023-09-06,11
CUST_02182,30,F,Phoenix,2021-11-12,34
CUST_02183,32,M,San Jose,2023-03-22,36
CUST_02184,51,F,San Diego,2022-05-24,30
CUST_02185,18,M,Chicago,2023-05-15,99
CUST_02186,53,M,Philadelphia,2021-09-27,73
CUST_02187,18,M,Philadelphia,2022-10-19,82
CUST_02188,31,M,San Jose,2021-08-19,19
CUST_02189,29,F,Chicago,2022-06-06,68
CUST_02190,42,M,San Antonio,2021-04-09,70
CUST_02191,18,M,Houston,2021-11-07,33
CUST_02192,40,F,Phoenix,2021-09-15,96
CUST_02193,59,F,Dallas,2022-04-05,80
CUST_02194,18,F,Philadelphia,2022-04-13,75
CUST_02195,37,F,San Jose,2022-02-09,22
CUST_02196,27,M,Houston,2022-03-14,36
CUST_02197,40,F,San Diego,2022-06-10,23
CUST_02198,35,F,Dallas,2023-12-06,63
CUST_02199,27,F,San Jose,2022-04-18,26
CUST_02200,40,M,Phoenix,2021-05-25,60
CUST_02201,56,M,Los Angeles,2022-02-27,95
CUST_02202,32,F,Philadelphia,2021-09-04,93
CUST_02203,43,M,San Diego,2022-01-21,5
CUST_02204,19,F,Phoenix,2023-04-03,54
CUST_02205,23,F,New York,2023-12-03,38
CUST_02206,40,F,San Diego,2023-07-01,62
CUST_02207,52,F,Dallas,2023-03-28,25
CUST_02208,39,F,New York,2022-01-12,98
CUST_02209,31,M,San Diego,2021-11-12,12
CUST_02210,34,F,San Jose,2023-02-19,22
CUST_02211,19,F,Los Angeles,2021-06-02,9
CUST_02212,42,M,Houston,2023-01-19,84
CUST_02213,45,M,Los Angeles,2023-01-07,29
CUST_02214,29,M,Los Angeles,2023-12-26,44
CUST_02215,29,F,San Jose,2023-06-30,93
CUST_02216,38,M,Chicago,2021-07-25,27
CUST_02217,29,F,San Diego,2023-08-08,55
CUST_02218,34,M,Houston,2022-06-01,81
CUST_02219,60,M,San Antonio,2022-02-27,5
CUST_02220,32,F,San Jose,2022-11-17,52
CUST_02221,30,M,Chicago,2023-10-22,13
CUST_02222,27,F,San Jose,2023-08-09,42
CUST_02223,43,F,Chicago,2021-12-04,15
CUST_02224,32,F,Los Angeles,2022-03-24,79
CUST_02225,27,M,Philadelphia,2021-04-11,18
CUST_02226,50,F,Philadelphia,2023-12-01,50
CUST_02227,52,F,New York,2023-09-30,2
CUST_02228,27,F,San Antonio,2021-11-28,87
CUST_02229,18,F,Houston,2022-07-07,13
CUST_02230,47,F,Chicago,2023-05-26,68
CUST_02231,26,F,San Diego,2022-12-12,47
CUST_02232,44,F,Los Angeles,2022-10-29,89
CUST_02233,18,M,Dallas,2022-09-24,75
CUST_02234,45,M,San Diego,2023-01-17,50
CUST_02235,20,M,San Diego,2023-07-24,12
CUST_02236,43,M,Chicago,2022-12-19,13
CUST_02237,35,M,Houston,2023-02-16,9
CUST_02238,23,M,Los Angeles,2021-12-24,59
CUST_02239,30,F,Los Angeles,2023-02-03,45
CUST_02240,43,M,Houston,2021-10-28,70
CUST_02241,36,F,Philadelphia,2021-05-12,43
CUST_02242,42,M,Phoenix,2022-05-30,74
CUST_02243,58,M,New York,2022-05-01,23
CUST_02244,18,M,San Jose,2023-10-07,79
CUST_02245,54,M,New York,2021-07-11,45
CUST_02246,36,F,Philadelphia,2023-11-09,23
CUST_02247,24,F,Chicago,2023-07-26,34
CUST_02248,19,M,Chicago,2023-07-24,16
CUST_02249,32,M,San Antonio,2021-11-20,63
CUST_02250,46,M,New York,2022-04-09,51
CUST_02251,33,F,New York,2023-11-12,32
CUST_02252,53,F,San Jose,2022-02-10,38
CUST_02253,18,F,Chicago,2023-10-10,56
CUST_02254,34,F,San Diego,2023-03-29,69
CUST_02255,19,F,New York,2022-10-05,17
CUST_02256,39,M,San Jose,2022-02-23,86
CUST_02257,45,M,Houston,2022-10-24,39
CUST_02258,29,F,Dallas,2022-08-22,41
CUST_02259,18,F,Houston,2022-04-20,48
CUST_02260,37,F,San Jose,2022-10-06,82
CUST_02261,40,F,San Diego,2022-11-03,28
CUST_02262,39,M,San Antonio,2023-03-28,77
CUST_02263,49,F,Chicago,2023-05-26,50
CUST_02264,22,F,San Antonio,2021-11-19,1
CUST_02265,43,M,San Antonio,2022-07-26,50
CUST_02266,49,F,San Jose,2023-09-07,19
CUST_02267,18,F,Chicago,2023-01-13,98
CUST_02268,38,M,Los Angeles,2022-10-18,59
CUST_02269,28,M,Dallas,2023-09-10,68
CUST_02270,34,M,New York,2023-03-17,67
